SIBS,CHILDS,AGE,AGEKDBRN,EDUC,PAEDUC,MAEDUC,DEGREE,PADEG,MADEG,INCOM16,HOMPOP,INCOME,INCOME16,POLVIEWS,EQWLTH,HEALTH,CONBUS,CONEDUC,CONLABOR,CONPRESS,CONTV,CONSCI,NEWS,TVHOURS,STRESSWK,HELPPOOR,WWWHR,TWITTER,FACEBOOK,INSTAGRM,LINKEDIN,TUMBLR,PINTERST,CLSSMTES,SOCMED,MNTLHLTH,CESD1,SCISTUDY,COLDEG1,SCIENTGO,SCIENTBE,RINTJOB,RHLPSOC,PROUDWRK,REALINC,REALRINC
18,3,41,25,12,16,12.13758921,1,3,2,4,3,12,22,4,1,5,1,2,2,2,2,1,5,4,2.5,1,25,0,5,0,0,0,1,1,7,0,0,2,0,2.5,2.5,2,2,2,46800,46800
2,0,80,0,13,12.04782821,8,1,1,0,3,1,11,13,4,4,4,2,1,2,2,3,2,5,3.316676351,1,3,14.3137931,0,0,0,0,0,0,0,0,30,4,2,0,2.5,2.5,3,3,3,9945,0
4,3,36,21,12,12,12.13758921,1,1,2,3,4,6.5,13.5,4,0,2,2,2,2,2,2,2,3,4,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,0,0
2,0,28,0,12,12,12,1,1,1,4,3,12,22,4,4,5,3,2,3,2,3,3,2,3,2.5,3,10,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,4,2,3,46800,15210
5,2,41,30,16,6,6,3,0,0,2,4,10,12,6,1,2,3,1,2,3,3,2,5,3.316676351,2,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,2,2,1,8775,1638
9,0,46,0,14,14,16,1,2,4,3,2,6.5,13.5,4,4,5,2,2,3,3,2,2,2,4,2.5,3,1,0,0,0,0,0,1,0,1,0,0,2,0,2,1,3,3,3,0,0
3,1,45,22,16,14,15,3,1,1,3,2,12,19,5,0,2,2,2,2,2,2,2,2,2,2.5,3,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,25740,21060
13,3,35,14,14,12.04782821,12,1,2,1,3,3,12,17,4,2,2,2,1,2,2,2,2,5,3.316676351,2,3,14.3137931,0,5,0,0,0,1,0,6,0,1,2,0,2.5,2.5,3,2,3,17550,15210
4,5,51,20,12,10,5,1,0,0,1,4,11,14,5,1,2,3,2,2,3,3,3,5,3.316676351,2,1,14.3137931,0,0,0,0,0,1,0,1,3,2,2,0,2.5,2.5,3,3,3,11115,0
6,1,76,19,6,9,8,0,0,0,1,1,9,9,6,0,4,2,2,2,2,2,2,5,6,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,5265,0
4,1,26,20,12,12,11,1,1,1,3,2,9,9,4,4,2,2,1,2,3,1,2,5,3.316676351,2.5,4,14.3137931,0,0,0,0,0,0,0,0,4,2,2,0,2.5,2.5,2,2,2,5265,3510
4,2,31,16,12,12.04782821,12,1,2,1,1,3,2,2,6,0,2,2,2,2,2,2,2,2,8,2.5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,936,936
13,2,62,40,12,12,0,1,1,0,5,2,12,15,7,1,5,3,3,3,3,2,1,5,3,2.5,1,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,12870,11115
3,0,19,0,12,12.04782821,14,1,2,1,5,2,3,3,4,3,3,2,2,2,2,3,2,5,3.316676351,2.5,2,14.3137931,0,5,2,0,0,0,0,7,0,1,2,0,2.5,2.5,2,4,2,1638,936
6,0,18,0,12,12.04782821,12,1,2,1,2,5,12,16,4,1,5,1,1,1,1,1,2,4,5,2.5,1,8,4,5,2,0,0,1,0,12,0,0,2,0,2.5,2.5,2,2,2,15210,0
9,1,55,28,14,12,12,2,1,1,2,2,12,18,4,1,2,1,1,1,3,3,1,5,3.316676351,2,1,14.3137931,0,5,0,0,0,1,0,6,0,1,2,0,2.5,2.5,1,2,1,21060,15210
1,2,52,98,12,12,12,1,1,1,3,1,9,9,4,0,3,2,2,2,2,2,2,2,7,2.5,3,5,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,5265,0
3,4,59,21,12,13,16,1,1,4,4,2,12,19,5,4,5,2,1,2,3,3,2,2,4,2.5,1,6,0,0,0,0,0,0,0,0,30,0,3,0,2,2,3,3,3,25740,0
8,2,67,23,16,12.04782821,10,3,0,0,1,2,6.5,13.5,3,0,1,2,2,2,2,2,2,3,9,2.5,3,5,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,0,0
1,0,31,0,14,12,12,2,1,1,4,2,10,11,4,1,2,2,2,2,2,2,2,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,2,3,2,7605,7605
13,0,58,0,14,12.04782821,9,1,2,0,2,1,11,13,5,1,5,2,1,3,3,2,1,2,6,2.5,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,9945,0
2,1,58,21,12,12.04782821,12.13758921,1,1,2,3,1,5,5,4,7,4,3,3,2,3,3,2,5,3.316676351,2,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,3,2,2,2574,0
3,7,83,15,8,12.04782821,9,0,2,0,2,2,6.5,13.5,1,0,3,2,2,2,2,2,2,5,3,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,0,0
7,4,76,21,15,9,10,2,0,0,1,1,12,18,4,4,1,2,2,2,3,3,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,21060,0
2,2,27,20,14,12,12,1,1,1,2,2,6.5,13.5,3,4,5,3,2,2,3,3,2,4,3,2.5,3,40,0,0,0,0,0,0,0,0,10,0,2,0,2,2,3,3,3,0,12870
11,2,72,30,8,0,8,0,0,0,1,2,12,21,4,5,5,2,2,3,2,3,2,1,3,2.5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,38610,21060
5,2,58,18,12,12.04782821,14,1,2,2,3,2,12,22,6,0,3,2,2,2,2,2,2,1,4,2.5,3,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,46800,17550
2,0,19,0,13,12.04782821,13,1,2,2,3,2,6.5,13.5,4,5,5,2,2,2,1,1,2,4,1,2.5,3,25,4,5,2,0,1,0,0,12,5,0,1,0,2,1,3,3,3,0,0
5,1,69,32,17,9,12,4,0,1,1,2,12,23,4,4,1,1,1,2,3,3,1,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,56160,0
1,0,52,0,16,12,12,3,1,1,3,2,12,24,4,4,5,2,3,2,3,2,2,2,4,2.5,3,20,0,0,0,3,0,0,0,3,0,0,2,0,2.5,2.5,2,3,1,65520,17550
1,1,65,26,12,10,8,1,0,0,2,1,12,19,2,3,2,2,2,2,2,1,2,5,3.316676351,2.5,2,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,3,3,3,25740,0
1,0,63,0,13,10,12,1,2,1,3,3,12,19,6,6,5,2,2,3,3,2,2,4,5,2.5,4,10,0,0,0,0,0,0,0,0,2,0,2,0,2,2,3,3,3,25740,5265
3,2,49,24,12,12.04782821,12,1,2,1,3,3,11,14,2,0,3,2,2,2,2,2,2,2,20,2.5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,3,3,11115,9945
9,3,76,22,15,7,10,1,0,0,1,2,6.5,26,6,7,3,3,2,2,3,3,1,5,3.316676351,4,5,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,131676.6906,0
12,4,65,30,6,14,8,0,2,0,4,2,12,16,4,4,5,3,2,3,3,3,3,1,2,2.5,4,3,0,5,0,0,0,0,0,5,0,0,1,0,2,2,3,3,3,15210,11115
2,0,28,0,16,14,12,3,1,1,4,2,12,22,6,0,1,2,2,2,2,2,2,5,2,2.5,3,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,46800,31590
12,3,82,20,13,12.04782821,12,1,1,1,2,1,12,15,3,5,5,1,2,2,3,2,2,5,6,2.5,2,1,0,5,0,0,0,0,0,5,7,0,3,0,3,2,3,3,3,12870,0
1,0,49,0,12,10,12,1,0,1,4,1,12,17,4,4,5,2,2,2,2,3,2,2,3,2.5,3,15,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,3,4,3,17550,17550
1,1,33,32,18,12,12,3,1,1,3,2,12,16,6,5,2,2,1,2,2,1,2,5,3.316676351,4,3,14.3137931,0,5,2,0,0,0,0,7,0,1,2,0,2.5,2.5,2,1,2,15210,11115
3,0,60,0,14,12.04782821,12,1,1,1,3,1,4,4,6,7,5,2,3,3,3,3,2,1,3,2.5,1,30,4,5,2,3,0,1,0,15,0,0,2,0,2,2,3,3,3,2106,2106
2,2,69,23,14,17,14,1,4,1,3,1,12,17,6,0,2,2,2,2,2,2,2,1,3.316676351,2.5,3,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,17550,0
1,6,39,18,14,12.04782821,12,1,2,1,2,4,12,15,4,3,2,1,2,2,3,3,2,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,0,0,5,4,2,2,0,2.5,2.5,2,2,2,12870,4212
3,4,37,17,16,12.04782821,15,4,2,2,1,2,12,15,5,0,2,2,2,2,2,2,2,2,4,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,3,3,3,12870,12870
5,1,44,23,14,12.04782821,12,1,2,1,3,2,12,17,4,1,3,2,3,3,3,3,2,5,3.316676351,1,1,14.3137931,0,5,2,3,0,0,0,10,0,2,2,0,2.5,2.5,3,3,3,17550,15210
2,3,36,17,16,12,16,2,1,3,4,1,12,22,3,6,2,2,2,1,3,3,1,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,0,0,5,5,2,2,0,2.5,2.5,1,1,1,46800,38610
8,7,43,14,14,12,14,2,1,3,4,1,7,7,1,5,1,2,2,2,2,2,2,5,3.316676351,4,1,14.3137931,0,0,0,3,0,1,0,4,0,1,2,0,2.5,2.5,3,3,3,3510,0
4,0,44,0,12,16,15,1,3,2,3,1,12,17,5,0,1,2,2,2,2,2,2,1,6,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,3,3,17550,2574
2,0,66,0,20,12.04782821,8,4,2,0,3,1,12,21,4,0,2,2,2,2,2,2,2,3,3,2.5,3,15,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,3,3,38610,1638
2,1,75,20,7,12.04782821,12,0,2,1,4,3,9,10,7,0,4,2,2,2,2,2,2,5,13,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,3,6435,0
7,2,73,20,12,3,12,1,0,1,2,1,12,17,5,6,3,1,2,2,2,2,1,5,3.316676351,3,3,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,3,3,3,17550,0
8,2,61,24,8,12,11,0,1,1,2,1,2,2,6,4,5,2,2,3,3,2,2,4,2,2.5,1,3,0,0,0,3,0,0,0,3,0,0,1,0,1,1,3,3,3,936,936
8,1,58,18,5,12.04782821,12.13758921,0,2,2,3,1,6.5,13.5,1,7,5,2,2,2,2,1,1,5,12,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,0,0
3,1,37,21,15,12,12,2,1,0,3,2,1,1,4,0,2,2,2,2,2,2,2,5,2,2.5,3,35,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,3,3,234,0
3,8,30,17,14,12.04782821,12,1,2,1,3,2,11,13,3,4,2,1,1,2,3,1,2,5,3.316676351,3,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,1,1,9945,9945
7,2,44,15,12,20,20,1,4,4,3,2,3,3,1,7,5,2,2,2,3,3,3,1,3,2.5,3,14.3137931,0,0,0,0,0,0,0,0,2,0,1,0,3,2,3,3,3,1638,0
5,1,48,20,12,12.04782821,10,1,2,0,2,2,12,19,2,2,2,2,1,2,2,2,2,5,3.316676351,2.5,3,14.3137931,0,0,0,3,0,0,0,3,0,1,2,0,2.5,2.5,2,1,2,25740,9945
1,4,57,17,12,12,12,1,1,1,4,2,8,8,2,2,5,2,3,1,2,1,2,1,2,2.5,2,14.3137931,0,0,0,0,0,0,1,1,0,0,2,0,2.5,2.5,3,3,3,4212,0
4,2,47,19,12,8,11,1,0,0,1,1,12,20,5,1,3,2,2,1,3,1,3,5,3.316676351,2.5,2,14.3137931,0,0,0,0,0,0,0,0,2,2,2,0,2.5,2.5,2,2,2,31590,25740
3,8,67,17,13,9,11,1,0,0,1,1,12,20,4,7,2,3,1,3,3,2,1,5,3.316676351,1,1,14.3137931,0,5,0,0,0,0,0,5,0,2,2,0,2.5,2.5,3,3,3,31590,0
6,1,70,18,8,12.04782821,5,0,2,0,1,1,6.5,13.5,3,0,2,2,2,2,2,2,2,1,3,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,0,0
4,2,69,29,16,12.04782821,7,3,2,0,3,1,12,18,3,4,3,1,1,2,3,2,2,5,3.316676351,4,4,14.3137931,0,5,0,0,0,0,0,5,0,1,2,0,2.5,2.5,3,3,3,21060,0
0,4,38,16,14,12.04782821,14,2,2,2,4,1,11,13,3,4,5,3,2,2,3,3,2,5,4,2.5,3,10,0,0,2,0,0,0,0,2,0,0,2,1,3,3,3,3,3,9945,0
3,0,25,0,16,12,12,3,1,1,3,1,6.5,13.5,3,3,2,2,2,2,2,2,2,5,3.316676351,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,1,1,1,0,0
2,1,39,26,16,14,12,2,1,1,2,2,12,19,4,0,2,2,2,2,2,2,2,1,1,2.5,3,47,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,3,25740,25740
9,0,55,0,14,12,12,1,1,1,3,1,12,18,6,7,5,2,3,2,3,3,2,1,2,2.5,3,25,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,1,1,1,21060,17550
4,0,27,0,14,12.04782821,11,2,2,0,2,1,11,13,4,0,3,2,2,2,2,2,2,5,2,2.5,3,20,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,9945,0
3,0,21,0,12,11,11,1,0,0,2,5,6.5,13.5,6,3,2,2,2,2,3,2,1,5,3.316676351,2,1,14.3137931,0,5,2,0,0,0,0,7,0,1,2,0,2.5,2.5,2,1,2,0,6435
6,3,59,17,12,5,12,1,0,1,2,1,8,8,2,1,5,2,1,2,3,3,3,5,10,2.5,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,3,3,4212,0
4,3,61,26,16,14,12,3,2,1,3,1,12,15,4,0,3,2,2,2,2,2,2,4,2,2.5,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,3,3,12870,4212
11,1,58,23,12,12.04782821,10,1,2,1,3,1,11,13,4,4,2,3,2,2,3,2,2,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,2,1,2,0,2.5,2.5,2,1,1,9945,9945
3,0,52,0,14,12.04782821,12,3,2,1,2,1,12,18,5,4,3,2,2,2,2,2,1,5,3.316676351,1,3,14.3137931,4,5,2,3,1,1,1,17,30,2,2,0,2.5,2.5,1,1,1,21060,21060
0,1,61,30,18,8,12,4,0,1,3,1,12,18,6,0,1,2,2,2,2,2,2,5,3.316676351,2.5,3,2,0,0,0,0,0,0,0,0,0,0,2,3,2,2,3,3,3,21060,0
2,1,63,27,17,12,8,4,1,0,3,3,12,21,6,4,2,1,2,2,3,3,1,5,3.316676351,2.5,3,14.3137931,0,5,2,0,0,1,0,8,0,1,2,0,2.5,2.5,3,3,3,38610,31590
6,4,86,37,17,8,8,4,0,0,3,2,12,23,2,2,5,2,2,2,2,3,1,4,4,2.5,2,4,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,56160,0
3,3,82,26,14,5,5,2,0,0,3,2,9,10,3,0,4,2,2,2,2,2,2,5,5,2.5,3,16,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,3,3,6435,0
2,1,32,21,12,12.04782821,16,1,2,4,3,1,12,15,4,2,5,2,2,1,3,2,2,3,3,2.5,3,24,0,5,0,0,0,0,0,5,0,0,2,0,2,2,3,3,3,12870,12870
3,5,50,27,12,12.04782821,12,1,2,1,2,2,12,19,5,0,2,2,2,2,2,2,2,5,2,2.5,3,8,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,25740,17550
0,2,55,17,14,12,10,1,4,1,4,2,8,8,4,3,4,3,2,2,1,3,2,5,3.316676351,1,3,14.3137931,0,5,0,0,0,0,0,5,1,1,2,0,2.5,2.5,3,3,3,4212,0
1,4,38,25,12,12,15,1,1,1,3,6,11,14,4,1,5,1,2,2,2,2,1,5,8,2.5,1,6,0,5,0,0,0,0,0,5,0,0,2,0,1,1,3,3,3,11115,7605
2,2,39,20,13,7,12.13758921,1,0,2,3,3,12,15,4,3,5,2,2,2,2,3,2,5,7,2.5,3,3,0,5,2,0,0,0,0,7,0,0,2,0,2.5,2.5,3,3,3,12870,4212
2,0,19,0,13,12.04782821,12,1,2,1,4,7,12,18,2,1,1,2,2,2,2,1,1,5,3.316676351,2,1,14.3137931,4,0,2,0,0,0,0,6,0,1,2,0,2.5,2.5,4,2,2,21060,5265
2,1,45,16,15,12,14,1,1,1,3,1,12,18,4,1,5,2,2,2,2,2,2,5,3,2.5,3,25,0,5,0,3,0,0,0,8,0,0,2,0,2,2,3,3,3,21060,0
4,2,23,19,12,12,8,1,1,0,2,4,11,14,3,1,5,3,2,2,2,2,3,5,12,2.5,3,12,4,5,2,0,1,0,0,12,0,0,3,0,3,3,3,3,3,11115,7605
1,0,73,0,18,16,12,4,3,1,2,1,12,20,6,0,2,2,2,2,2,2,2,5,2,2.5,3,7,0,0,0,0,0,0,0,0,0,0,2,3,2,2,3,3,3,31590,0
1,9,50,99,12,16,14,1,1,1,4,2,10,11,6,7,2,1,1,2,2,2,1,5,3.316676351,2.5,3,14.3137931,0,5,0,0,0,0,0,5,0,2,2,0,2.5,2.5,3,3,3,7605,0
3,1,67,33,16,3,12.13758921,3,0,2,2,2,12,17,4,3,5,2,2,2,3,2,1,1,4,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,3,3,17550,0
4,0,37,0,12,12.04782821,20,1,2,4,4,1,12,18,7,1,5,2,2,3,3,3,1,4,6,2.5,1,10,0,5,2,0,0,1,0,8,0,0,2,0,2.5,2.5,3,3,3,21060,0
6,0,40,0,14,12.04782821,12.13758921,1,2,2,3,1,12,18,6,0,2,2,2,2,2,2,2,2,2,2.5,3,12,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,3,3,21060,21060
1,0,41,0,15,16,12,3,3,1,1,1,12,22,5,5,2,2,1,2,2,2,1,5,3.316676351,2,4,14.3137931,0,5,2,0,0,0,0,7,0,1,2,0,2.5,2.5,4,2,2,46800,21060
2,2,65,26,16,18,18,3,4,4,3,2,12,20,1,0,2,2,2,2,2,2,2,1,16,2.5,3,7,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,3,31590,0
5,1,57,21,12,12,12,1,1,1,2,2,12,21,5,0,2,2,2,2,2,2,2,5,3,2.5,3,2,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,3,3,38610,31590
2,2,37,32,16,14,14,3,1,1,2,4,6.5,26,2,1,5,2,2,2,2,2,1,5,1,2.5,3,20,0,0,0,3,0,0,0,3,0,0,2,0,2.5,2.5,1,1,1,131676.6906,164382.0376
2,2,86,34,16,16,12,3,3,1,4,2,12,20,4,6,1,3,3,3,3,2,1,5,3.316676351,3,5,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,31590,0
1,2,67,29,18,12,13,1,1,1,3,2,6.5,26,1,7,2,2,1,2,3,2,2,5,3.316676351,2.5,3,14.3137931,0,5,0,3,0,1,0,9,0,1,2,0,2.5,2.5,1,1,1,131676.6906,7605
11,3,80,23,12,6,12.13758921,1,0,2,3,2,12,20,6,4,5,2,1,2,2,2,1,2,2,2.5,3,2,0,5,0,3,0,0,0,8,0,0,2,0,2.5,2.5,3,3,3,31590,0
3,0,49,0,12,16,16,1,1,3,2,2,6.5,26,5,7,5,2,2,2,3,2,2,5,1,2.5,4,10,0,0,0,0,0,1,0,1,0,0,2,0,2,2,3,3,3,131676.6906,0
4,0,32,0,16,12,12,3,1,1,3,2,12,24,4,2,2,2,2,2,3,2,2,5,3.316676351,3,4,14.3137931,0,5,0,3,0,0,0,8,0,1,2,0,2.5,2.5,1,1,2,65520,38610
0,0,33,0,18,16,12,4,3,1,3,2,12,25,4,7,5,2,2,2,3,3,2,5,3,2.5,5,25,0,5,2,3,0,1,0,11,0,0,2,3,2,2,3,3,3,74880,38610
0,2,56,21,12,12,12,1,1,1,3,1,1,1,3,1,3,2,2,3,3,1,1,5,3.316676351,2.5,1,14.3137931,0,0,0,0,0,0,0,0,15,3,2,0,2.5,2.5,3,3,3,234,0
0,1,61,27,16,12.04782821,13,3,2,1,3,1,12,22,2,0,1,2,2,2,2,2,2,3,3.316676351,2.5,3,20,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,3,46800,46800
2,2,80,29,18,12,12,3,1,1,4,1,9,9,4,1,5,2,2,2,3,3,2,5,4,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,3,1,1,3,3,3,5265,0
4,2,48,23,14,12.04782821,12,2,2,1,1,2,12,20,6,2,1,1,1,2,2,2,1,5,3.316676351,2.5,1,14.3137931,0,5,2,3,0,0,0,10,0,4,2,0,2.5,2.5,1,1,1,31590,31590
1,3,65,24,14,12.04782821,12,1,2,1,2,1,12,17,4,4,2,2,3,2,3,2,1,5,3.316676351,3,3,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,2,2,2,17550,17550
1,2,61,20,13,12,8,1,1,0,3,2,12,21,6,7,5,2,3,3,3,3,1,5,2,2.5,5,1,0,0,0,3,0,0,0,3,0,0,2,0,1,2,3,3,3,38610,38610
3,2,73,20,14,12,12,1,1,1,3,2,12,20,2,1,2,2,2,2,1,2,2,5,3.316676351,2.5,1,14.3137931,0,5,2,0,0,1,0,8,3,2,2,0,2.5,2.5,3,3,3,31590,0
4,3,57,19,12,12.04782821,12,1,2,1,2,2,12,24,3,4,5,2,3,2,2,1,1,1,4,2.5,3,4,0,5,2,0,0,0,0,7,0,0,2,0,2.5,2.5,1,1,1,65520,31590
2,2,71,20,12,12.04782821,12.13758921,1,1,1,3,2,12,18,6,0,2,2,2,2,2,2,2,5,3,2.5,3,20,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,21060,0
3,2,58,21,12,6,8,1,0,0,4,1,10,11,5,5,5,1,2,2,2,2,2,5,2,2.5,2,6,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,7605,7605
5,3,78,27,12,10,12,1,0,1,3,1,12,20,6,3,1,2,3,3,3,3,2,5,3.316676351,2.5,4,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,31590,12870
4,2,74,23,20,8,12,4,0,1,2,2,6.5,26,6,0,2,2,2,2,2,2,2,1,3,2.5,3,1,0,0,0,0,0,0,0,0,0,0,2,6,1,1,3,3,3,131676.6906,0
1,1,52,40,16,14,12,1,1,1,3,2,9,10,4,5,1,2,3,2,3,3,1,5,3.316676351,2.5,1,14.3137931,4,5,2,0,0,1,0,12,5,2,2,0,2.5,2.5,3,3,3,6435,0
3,4,56,20,12,12,12,1,1,1,3,2,12,20,5,5,5,2,2,2,3,3,2,5,2,2.5,4,15,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,1,2,2,31590,17550
3,0,48,0,14,12.04782821,12,2,2,1,4,1,1,1,6,0,3,2,2,2,2,2,2,5,3,2.5,3,7,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,234,0
3,1,61,28,12,9,12,1,0,1,4,2,12,21,5,4,1,3,1,1,2,2,1,5,3.316676351,3,4,14.3137931,0,0,0,0,0,0,0,0,0,1,2,0,2.5,2.5,3,3,3,38610,0
2,0,50,0,16,8,8,3,0,0,3,2,12,18,6,1,2,3,2,3,3,3,2,5,3.316676351,2.5,3,14.3137931,0,5,0,3,0,0,1,9,5,1,2,0,2.5,2.5,1,1,1,21060,21060
3,0,25,0,16,12.04782821,16,2,2,3,1,1,12,19,4,1,5,2,2,2,3,3,1,5,1,2.5,3,24,0,5,2,0,0,1,0,8,0,0,2,0,2.5,2.5,1,1,1,25740,25740
11,3,36,17,16,12,12,3,1,1,4,1,12,18,3,0,1,2,2,2,2,2,2,5,2,2.5,3,90,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,21060,21060
28,4,45,20,15,12.04782821,12,3,1,1,1,4,12,15,4,1,3,3,3,3,3,3,3,5,3.316676351,1,1,14.3137931,0,5,2,0,0,0,0,7,0,3,2,0,2.5,2.5,2,2,2,12870,7605
3,2,53,27,14,12.04782821,11,2,2,0,2,2,11,13,4,0,1,2,2,2,2,2,2,5,5,2.5,3,15,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,3,3,9945,9945
7,2,28,23,12,12.04782821,11,1,2,0,2,2,6.5,13.5,7,1,1,3,3,3,3,3,1,5,3.316676351,2,3,14.3137931,0,0,2,0,0,0,0,2,0,2,2,0,2.5,2.5,2,1,1,0,0
3,1,89,19,12,12,8,1,1,0,2,1,11,14,4,0,2,2,2,2,2,2,2,1,5,2.5,3,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,11115,0
3,6,89,28,13,12,12.13758921,1,1,2,3,2,11,13,3,6,5,2,2,1,3,3,2,1,4,2.5,4,2,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,3,3,3,9945,9945
6,3,62,20,12,12.04782821,12,1,2,1,2,2,6.5,13.5,4,4,3,2,3,2,3,3,2,5,3.316676351,2,3,14.3137931,0,0,0,0,0,0,0,0,0,2,2,0,2.5,2.5,3,3,3,0,0
9,2,52,30,11,12.04782821,6,1,2,0,2,3,11,13,4,4,5,2,1,3,2,2,2,5,1,2.5,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,3,3,9945,1638
8,4,43,18,9,12.04782821,12.13758921,0,0,2,1,2,12,18,5,0,3,2,2,2,2,2,2,3,2,2.5,3,48,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,3,3,21060,15210
5,5,74,23,16,12.04782821,12.13758921,3,1,1,2,4,6.5,13.5,4,0,1,2,2,2,2,2,2,2,3,2.5,3,14,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,0,0
3,3,61,29,12,12,12,1,1,1,4,1,12,18,4,4,5,2,2,3,3,3,3,3,3,2.5,5,14.3137931,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,3,21060,21060
4,1,37,20,16,12,10,2,1,1,3,3,12,22,5,4,2,2,1,2,3,2,2,5,3.316676351,2.5,3,14.3137931,0,5,2,0,0,0,0,7,0,1,2,0,2.5,2.5,2,1,2,46800,25740
8,3,45,29,14,6,16,1,0,3,3,5,12,19,4,3,5,3,3,3,3,3,1,3,2,2.5,3,2,0,5,0,0,0,0,0,5,0,0,2,0,2.5,2.5,2,1,1,25740,12870
3,4,36,24,12,12.04782821,12,1,2,1,2,9,12,20,4,0,2,2,2,2,2,2,2,5,1,2.5,3,5,0,0,0,0,0,0,0,0,0,0,2,0,2.5,2.5,3,3,3,31590,7605
