"crit","zip"
"9030037","85209"
"9030038","85210"
"9030039","85212"
"9030040","85213"
"9030041","85215"
"9030042","85218"
"9030043","85219"
"9030045","85221"
"9030046","85222"
"9030047","85223"
"9030048","85224"
"9030049","85225"
"9030050","85226"
"9030052","85230"
"9030053","85231"
"9030054","85232"
"9030055","85233"
"9030056","85234"
"9030057","85236"
"9030058","85237"
"9030060","85239"
"9030061","85241"
"9030062","85242"
"9030063","85243"
"9030065","85245"
"9030066","85247"
"9030067","85248"
"9030068","85249"
"9030069","85250"
"9030070","85251"
"9030071","85253"
"9030072","85254"
"9030073","85255"
"9030074","85256"
"9030075","85257"
"9030076","85258"
"9030077","85259"
"9030078","85260"
"9030080","85262"
"9030081","85263"
"9030082","85264"
"9030083","85266"
"9030084","85268"
"9030085","85272"
"9030086","85273"
"9030087","85281"
"9030088","85282"
"9030089","85283"
"9030090","85284"
"9030091","85286"
"9030094","85292"
"9030095","85295"
"9030096","85296"
"9030097","85297"
"9030098","85298"
"9030099","85301"
"9030100","85302"
"9030101","85303"
"9030102","85304"
"9030103","85305"
"9030104","85306"
"9030105","85307"
"9030106","85308"
"9030107","85309"
"9030108","85310"
"9030109","85320"
"9030110","85321"
"9030111","85322"
"9030112","85323"
"9030113","85324"
"9030114","85325"
"9030115","85326"
"9030117","85328"
"9030118","85329"
"9030119","85331"
"9030120","85332"
"9030121","85333"
"9030122","85334"
"9030123","85335"
"9030124","85336"
"9030125","85337"
"9030126","85338"
"9030127","85339"
"9030128","85340"
"9030129","85341"
"9030130","85342"
"9030131","85344"
"9030132","85345"
"9030133","85346"
"9030134","85347"
"9030135","85348"
"9030136","85349"
"9030137","85350"
"9030138","85351"
"9030139","85353"
"9030140","85354"
"9030141","85355"
"9030142","85356"
"9030143","85357"
"9030144","85360"
"9030145","85361"
"9030146","85362"
"9030147","85363"
"9030148","85364"
"9030149","85365"
"9030151","85367"
"9030152","85373"
"9030153","85374"
"9030154","85375"
"9030155","85377"
"9030156","85379"
"9030157","85381"
"9030158","85382"
"9030159","85383"
"9030160","85387"
"9030161","85388"
"9030162","85390"
"9030163","85392"
"9030164","85395"
"9030165","85396"
"9030166","85501"
"9030167","85530"
"9030168","85533"
"9030169","85534"
"9030170","85535"
"9030171","85536"
"9030172","85539"
"9030173","85540"
"9030174","85541"
"9030175","85542"
"9030176","85543"
"9030177","85544"
"9030178","85545"
"9030179","85546"
"9030180","85550"
"9030181","85551"
"9030182","85552"
"9030183","85553"
"9030184","85554"
"9030185","85601"
"9030186","85602"
"9030187","85603"
"9030188","85605"
"9030189","85606"
"9030190","85607"
"9030191","85608"
"9030192","85609"
"9030193","85610"
"9030194","85611"
"9030195","85613"
"9030196","85614"
"9030197","85615"
"9030198","85616"
"9030199","85617"
"9030200","85618"
"9030201","85619"
"9030202","85620"
"9030203","85621"
"9030204","85622"
"9030205","85623"
"9030206","85624"
"9030207","85625"
"9030208","85626"
"9030209","85629"
"9030210","85630"
"9030211","85631"
"9030212","85632"
"9030213","85633"
"9030214","85634"
"9030215","85635"
"9030216","85637"
"9030217","85638"
"9030218","85639"
"9030219","85640"
"9030220","85641"
"9030221","85643"
"9030222","85645"
"9030223","85646"
"9030224","85648"
"9030225","85650"
"9030226","85653"
"9030228","85658"
"9030229","85701"
"9030230","85704"
"9030231","85705"
"9030232","85706"
"9030233","85707"
"9030234","85708"
"9030235","85709"
"9030236","85710"
"9030237","85711"
"9030238","85712"
"9030239","85713"
"9030240","85714"
"9030241","85715"
"9030242","85716"
"9030243","85718"
"9030244","85719"
"9030245","85721"
"9030246","85723"
"9030247","85724"
"9030248","85726"
"9030249","85730"
"9030250","85735"
"9030251","85736"
"9030252","85737"
"9030253","85739"
"9030254","85741"
"9030255","85742"
"9030256","85743"
"9030257","85745"
"9030258","85746"
"9030259","85747"
"9030260","85748"
"9030261","85749"
"9030262","85750"
"9030263","85755"
"9030264","85756"
"9030265","85757"
"9030266","85901"
"9030267","85911"
"9030268","85920"
"9030269","85922"
"9030270","85924"
"9030271","85925"
"9030272","85926"
"9030273","85927"
"9030274","85928"
"9030275","85929"
"9030276","85930"
"9030277","85931"
"9030278","85932"
"9030279","85933"
"9030280","85934"
"9030281","85935"
"9030282","85936"
"9030283","85937"
"9030284","85938"
"9030285","85939"
"9030286","85940"
"9030287","85941"
"9030288","85942"
"9030289","86001"
"9030291","86004"
"9030292","86011"
"9030293","86015"
"9030294","86016"
"9030295","86017"
"9030296","86018"
"9030297","86020"
"9030298","86021"
"9030299","86022"
"9030300","86023"
"9030301","86024"
"9030302","86025"
"9030303","86030"
"9030304","86031"
"9030305","86032"
"9030306","86033"
"9030307","86034"
"9030308","86035"
"9030309","86036"
"9030310","86038"
"9030311","86039"
"9030312","86040"
"9030313","86042"
"9030314","86043"
"9030315","86044"
"9030316","86045"
"9030317","86046"
"9030318","86047"
"9030319","86052"
"9030320","86053"
"9030321","86054"
"9030322","86301"
"9030323","86303"
"9030324","86305"
"9030327","86314"
"9030328","86315"
"9030329","86320"
"9030330","86321"
"9030331","86322"
"9030332","86323"
"9030333","86324"
"9030334","86325"
"9030335","86326"
"9030336","86327"
"9030337","86331"
"9030338","86332"
"9030339","86333"
"9030340","86334"
"9030341","86335"
"9030342","86336"
"9030343","86337"
"9030344","86338"
"9030346","86343"
"9030347","86351"
"9030348","86401"
"9030350","86403"
"9030351","86404"
"9030352","86406"
"9030353","86409"
"9030354","86413"
"9030355","86426"
"9030356","86429"
"9030358","86431"
"9030359","86432"
"9030360","86433"
"9030361","86434"
"9030362","86435"
"9030363","86436"
"9030364","86437"
"9030365","86438"
"9030366","86440"
"9030367","86441"
"9030368","86442"
"9030369","86444"
"9030370","86445"
"9030371","86502"
"9030372","86503"
"9030373","86504"
"9030374","86505"
"9030375","86506"
"9030376","86507"
"9030377","86508"
"9030378","86510"
"9030379","86511"
"9030380","86512"
"9030381","86514"
"9030382","86515"
"9030383","86520"
"9030384","86535"
"9030385","86538"
"9030386","86540"
"9030387","86544"
"9030388","86545"
"9030389","86547"
"9030390","86549"
"9030391","86556"
"9030392","87001"
"9030393","87002"
"9030394","87004"
"9030395","87005"
"9030396","87006"
"9030397","87007"
"9030398","87008"
"9030399","87010"
"9030400","87011"
"9030401","87012"
"9030402","87013"
"9030403","87014"
"9030404","87015"
"9030405","87016"
"9030406","87017"
"9030407","87018"
"9030408","87020"
"9030409","87021"
"9030410","87022"
"9030411","87023"
"9030412","87024"
"9030413","87025"
"9030414","87026"
"9030415","87027"
"9030416","87028"
"9030417","87029"
"9030418","87031"
"9030419","87032"
"9030420","87034"
"9030421","87035"
"9030422","87036"
"9030423","87037"
"9030424","87038"
"9030425","87040"
"9030426","87041"
"9030427","87042"
"9030428","87043"
"9030429","87044"
"9030430","87045"
"9030431","87047"
"9030432","87048"
"9030433","87049"
"9030434","87052"
"9030435","87053"
"9030436","87056"
"9030437","87059"
"9030438","87060"
"9030439","87061"
"9030440","87062"
"9030441","87063"
"9030442","87064"
"9030443","87068"
"9030444","87070"
"9030445","87083"
"9030446","87101"
"9030447","87102"
"9030448","87104"
"9030449","87105"
"9030450","87106"
"9030451","87107"
"9030452","87108"
"9030453","87109"
"9030454","87110"
"9030455","87111"
"9030456","87112"
"9030457","87113"
"9030458","87114"
"9030459","87116"
"9030460","87120"
"9030461","87121"
"9030462","87122"
"9030463","87123"
"9030464","87124"
"9030466","87144"
"9030468","87301"
"9030469","87305"
"9030470","87310"
"9030471","87311"
"9030472","87312"
"9030473","87313"
"9030474","87315"
"9030475","87316"
"9030477","87319"
"9030478","87320"
"9030479","87321"
"9030480","87323"
"9030481","87325"
"9030482","87326"
"9030483","87327"
"9030484","87328"
"9030485","87347"
"9030486","87357"
"9030487","87364"
"9030488","87375"
"9030489","87401"
"9030490","87402"
"9030491","87410"
"9030492","87412"
"9030493","87413"
"9030494","87415"
"9030495","87416"
"9030496","87417"
"9030497","87418"
"9030498","87419"
"9030499","87420"
"9030500","87421"
"9030501","87455"
"9030502","87461"
"9030503","87501"
"9030504","87505"
"9030505","87506"
"9030506","87507"
"9030507","87508"
"9030508","87510"
"9030510","87512"
"9030511","87514"
"9030512","87515"
"9030513","87516"
"9030514","87517"
"9030515","87518"
"9030516","87519"
"9030517","87520"
"9030518","87521"
"9030519","87522"
"9030520","87524"
"9030521","87525"
"9030522","87527"
"9030523","87528"
"9030524","87529"
"9030525","87530"
"9030526","87531"
"9030527","87532"
"9030528","87533"
"9030529","87535"
"9030530","87537"
"9030531","87539"
"9030532","87540"
"9030533","87544"
"9030534","87548"
"9030535","87549"
"9030536","87551"
"9030537","87552"
"9030538","87553"
"9030539","87556"
"9030540","87557"
"9030541","87558"
"9030542","87560"
"9030543","87562"
"9030544","87564"
"9030545","87565"
"9030546","87566"
"9030547","87567"
"9030548","87569"
"9030549","87571"
"9030550","87573"
"9030551","87575"
"9030552","87577"
"9030553","87578"
"9030554","87579"
"9030555","87580"
"9030556","87581"
"9030557","87582"
"9030558","87583"
"9030559","87701"
"9030560","87710"
"9030561","87711"
"9030562","87712"
"9030563","87713"
"9030564","87714"
"9030565","87715"
"9030566","87718"
"9030567","87722"
"9030568","87723"
"9030569","87724"
"9030570","87728"
"9030571","87729"
"9030572","87730"
"9030573","87731"
"9030574","87732"
"9030575","87733"
"9030576","87734"
"9030577","87735"
"9030578","87736"
"9030579","87740"
"9030580","87742"
"9030581","87743"
"9030582","87745"
"9030583","87747"
"9030584","87749"
"9030585","87752"
"9030586","87753"
"9030587","87801"
"9030588","87820"
"9030589","87821"
"9030590","87823"
"9030591","87824"
"9030592","87825"
"9030593","87827"
"9030594","87828"
"9030595","87829"
"9030596","87830"
"9030597","87831"
"9030598","87832"
"9030599","87901"
"9030600","87930"
"9030601","87931"
"9030602","87935"
"9030603","87936"
"9030604","87937"
"9030605","87939"
"9030606","87940"
"9030608","87942"
"9030609","87943"
"9030610","88001"
"9030611","88002"
"9030612","88003"
"9030613","88004"
"9030614","88005"
"9030615","88007"
"9030616","88008"
"9030617","88009"
"9030618","88011"
"9030619","88012"
"9030620","88020"
"9030621","88021"
"9030622","88022"
"9030623","88023"
"9030624","88025"
"9030625","88026"
"9030626","88029"
"9030627","88030"
"9030628","88033"
"9030629","88038"
"9030630","88039"
"9030631","88040"
"9030632","88041"
"9030633","88042"
"9030634","88043"
"9030635","88044"
"9030636","88045"
"9030637","88046"
"9030638","88047"
"9030639","88048"
"9030640","88049"
"9030641","88051"
"9030642","88052"
"9030643","88053"
"9030644","88055"
"9030645","88056"
"9030646","88061"
"9030647","88063"
"9030648","88072"
"9030649","88081"
"9030650","88101"
"9030651","88103"
"9030652","88112"
"9030653","88113"
"9030654","88114"
"9030655","88116"
"9030656","88118"
"9030657","88119"
"9030658","88120"
"9030659","88121"
"9030660","88123"
"9030661","88124"
"9030662","88125"
"9030663","88126"
"9030664","88130"
"9030665","88132"
"9030666","88133"
"9030667","88134"
"9030668","88135"
"9030669","88136"
"9030670","88201"
"9030671","88203"
"9030672","88210"
"9030673","88220"
"9030674","88230"
"9030675","88231"
"9030676","88232"
"9030677","88240"
"9030678","88242"
"9030679","88250"
"9030680","88252"
"9030681","88253"
"9030682","88254"
"9030683","88255"
"9030684","88256"
"9030685","88260"
"9030686","88262"
"9030687","88263"
"9030688","88264"
"9030689","88265"
"9030690","88267"
"9030692","88301"
"9030693","88310"
"9030694","88312"
"9030695","88314"
"9030696","88316"
"9030697","88317"
"9030698","88318"
"9030699","88321"
"9030700","88324"
"9030701","88325"
"9030702","88330"
"9030703","88336"
"9030704","88337"
"9030705","88338"
"9030706","88339"
"9030707","88340"
"9030708","88341"
"9030709","88342"
"9030710","88343"
"9030711","88344"
"9030712","88345"
"9030713","88346"
"9030714","88347"
"9030715","88348"
"9030716","88350"
"9030717","88351"
"9030718","88352"
"9030719","88353"
"9030720","88354"
"9030722","88401"
"9030723","88410"
"9030724","88411"
"9030725","88414"
"9030726","88415"
"9030727","88416"
"9030728","88417"
"9030729","88418"
"9030730","88419"
"9030731","88421"
"9030732","88422"
"9030733","88424"
"9030734","88426"
"9030735","88427"
"9030736","88430"
"9030737","88431"
"9030738","88434"
"9030739","88435"
"9030740","88436"
"9030741","88437"
"9030742","89001"
"9030743","89002"
"9030744","89003"
"9030745","89004"
"9030746","89005"
"9030747","89007"
"9030748","89008"
"9030749","89010"
"9030750","89011"
"9030751","89012"
"9030752","89013"
"9030753","89014"
"9030754","89015"
"9030755","89017"
"9030756","89018"
"9030757","89019"
"9030758","89020"
"9030759","89021"
"9030760","89022"
"9030761","89024"
"9030762","89025"
"9030763","89027"
"9030764","89029"
"9030765","89030"
"9030766","89031"
"9030767","89032"
"9030768","89034"
"9030769","89039"
"9030770","89040"
"9030771","89042"
"9030772","89043"
"9030773","89044"
"9030774","89045"
"9030775","89046"
"9030776","89047"
"9030777","89048"
"9030778","89049"
"9030779","89052"
"9030780","89054"
"9030781","89060"
"9030782","89061"
"9030783","89074"
"9030784","89081"
"9030785","89084"
"9030786","89085"
"9030787","89086"
"9030788","89101"
"9030789","89102"
"9030790","89103"
"9030791","89104"
"9030792","89106"
"9030793","89107"
"9030794","89108"
"9030795","89109"
"9030796","89110"
"9030797","89113"
"9030798","89115"
"9030799","89117"
"9030800","89118"
"9030801","89119"
"9030802","89120"
"9030803","89121"
"9030804","89122"
"9030805","89123"
"9030806","89124"
"9030808","89128"
"9030809","89129"
"9030810","89130"
"9030811","89131"
"9030812","89134"
"9030813","89135"
"9030814","89138"
"9030815","89139"
"9030816","89141"
"9030817","89142"
"9030818","89143"
"9030819","89144"
"9030820","89145"
"9030821","89146"
"9030822","89147"
"9030823","89148"
"9030824","89149"
"9030826","89151"
"9030827","89152"
"9030828","89153"
"9030829","89154"
"9030830","89156"
"9030831","89164"
"9030832","89166"
"9030833","89169"
"9030834","89178"
"9030835","89183"
"9030836","89191"
"9030838","89301"
"9030839","89310"
"9030840","89311"
"9030841","89314"
"9030842","89316"
"9030843","89317"
"9030844","89318"
"9030845","89319"
"9030846","89403"
"9030847","89404"
"9030848","89405"
"9030849","89406"
"9030850","89408"
"9030851","89409"
"9030852","89410"
"9030853","89411"
"9030854","89412"
"9030855","89413"
"9030856","89414"
"9030857","89415"
"9030858","89418"
"9030859","89419"
"9030860","89420"
"9030861","89421"
"9030862","89422"
"9030863","89423"
"9030864","89424"
"9030865","89425"
"9030866","89426"
"9030867","89427"
"9030868","89428"
"9030869","89429"
"9030870","89430"
"9030871","89431"
"9030872","89433"
"9030873","89434"
"9030874","89436"
"9030875","89438"
"9030876","89439"
"9030877","89440"
"9030878","89441"
"9030879","89442"
"9030880","89444"
"9030881","89445"
"9030882","89447"
"9030883","89448"
"9030884","89449"
"9030886","89451"
"9030887","89460"
"9030888","89496"
"9030889","89501"
"9030890","89502"
"9030891","89503"
"9030893","89506"
"9030894","89508"
"9030895","89509"
"9030896","89510"
"9030897","89511"
"9030898","89512"
"9030899","89519"
"9030900","89521"
"9030901","89523"
"9030902","89557"
"9030903","89595"
"9030904","89701"
"9030905","89703"
"9030906","89704"
"9030907","89705"
"9030908","89706"
"9030909","89801"
"9030910","89803"
"9030911","89815"
"9030912","89820"
"9030913","89821"
"9030914","89822"
"9030915","89823"
"9030916","89824"
"9030917","89825"
"9030918","89826"
"9030919","89828"
"9030920","89830"
"9030921","89831"
"9030922","89832"
"9030923","89833"
"9030924","89834"
"9030925","89835"
"9030926","89883"
"9030927","90001"
"9030928","90002"
"9030929","90003"
"9030930","90004"
"9030931","90005"
"9030932","90006"
"9030933","90007"
"9030934","90008"
"9030935","90009"
"9030936","90010"
"9030937","90011"
"9030938","90012"
"9030939","90013"
"9030940","90014"
"9030941","90015"
"9030942","90016"
"9030943","90017"
"9030944","90018"
"9030945","90019"
"9030946","90020"
"9030947","90021"
"9030948","90022"
"9030949","90023"
"9030950","90024"
"9030951","90025"
"9030952","90026"
"9030953","90027"
"9030954","90028"
"9030955","90029"
"9030956","90031"
"9030957","90032"
"9030958","90033"
"9030959","90034"
"9030960","90035"
"9030961","90036"
"9030962","90037"
"9030963","90038"
"9030964","90039"
"9030965","90040"
"9030966","90041"
"9030967","90042"
"9030968","90043"
"9030969","90044"
"9030970","90045"
"9030971","90046"
"9030972","90047"
"9030973","90048"
"9030974","90049"
"9030975","90052"
"9030976","90056"
"9030977","90057"
"9030978","90058"
"9030979","90059"
"9030980","90061"
"9030981","90062"
"9030982","90063"
"9030983","90064"
"9030984","90065"
"9030985","90066"
"9030986","90067"
"9030987","90068"
"9030988","90069"
"9030989","90071"
"9030990","90077"
"9030991","90079"
"9030992","90089"
"9030993","90094"
"9030994","90095"
"9030995","90201"
"9030997","90210"
"9030998","90211"
"9030999","90212"
"9031000","90220"
"9031001","90221"
"9031002","90222"
"9031003","90230"
"9031004","90232"
"9031005","90240"
"9031006","90241"
"9031007","90242"
"9031008","90245"
"9031009","90247"
"9031010","90248"
"9031011","90249"
