Biochemistry,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/biochemistry,STEM,pdx030,pdx.emsicc.com/program-code/pdx030,"<!-- Biochemistry -->
  <div id=""program-widget-6a82aa-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-6a82aa',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx030',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Biochemistry%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Biology,Graduate Program,https://www.pdx.edu/academics/programs/graduate/biology,STEM,pdx032,pdx.emsicc.com/program-code/pdx032,"<!-- Biology -->
  <div id=""program-widget-4fe020-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-4fe020',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx031',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Biology%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Biology,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/biology,STEM,pdx031,pdx.emsicc.com/program-code/pdx031,"<!-- Biology -->
  <div id=""program-widget-478bdc-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-478bdc',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx032',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Biology%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Biostatistics,Graduate Program,https://www.pdx.edu/academics/programs/graduate/biostatistics,STEM,pdx033,pdx.emsicc.com/program-code/pdx033,"<!-- Biostatistics -->
  <div id=""program-widget-9b68a3-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-9b68a3',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx033',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Biostatistics%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Black Studies,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/black-studies,Liberal Arts,pdx034,pdx.emsicc.com/program-code/pdx034,"<!-- Black Studies -->
  <div id=""program-widget-c5cfdc-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-c5cfdc',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx034',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Black%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Book Publishing,Graduate Program,https://www.pdx.edu/academics/programs/graduate/book-publishing,Business and Marketing,pdx035,pdx.emsicc.com/program-code/pdx035,"<!-- Book Publishing -->
  <div id=""program-widget-27f1c0-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-27f1c0',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx035',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Book%20Publishing%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Business Blockchain,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/business-blockchain,Business and Marketing,pdx036,pdx.emsicc.com/program-code/pdx036,"<!-- Business Blockchain -->
  <div id=""program-widget-9182a2-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-9182a2',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx036',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Business%20Blockchain%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Business Blockchain,Graduate Program,https://www.pdx.edu/academics/programs/graduate/business-blockchain,Business and Marketing,pdx037,pdx.emsicc.com/program-code/pdx037,"<!-- Business Blockchain -->
  <div id=""program-widget-51ba52-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-51ba52',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx037',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Business%20Blockchain%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Business Intelligence and Analytics,Graduate Program,https://www.pdx.edu/academics/programs/graduate/business-intelligence-and-analytics,Business and Marketing,pdx038,pdx.emsicc.com/program-code/pdx038,"<!-- Business Intelligence and Analytics -->
  <div id=""program-widget-f5f4bb-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-f5f4bb',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx038',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Business%20Intelligence%20and%20Analytics%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Business Minor,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/business-minor,Business and Marketing,pdx039,pdx.emsicc.com/program-code/pdx039,"<!-- Business Minor -->
  <div id=""program-widget-153f18-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-153f18',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx039',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Business%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Business Technology & Analytics,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/business-technology-and-analytics,Business and Marketing,pdx040,pdx.emsicc.com/program-code/pdx040,"<!-- Business Technology & Analytics -->
  <div id=""program-widget-80e390-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-80e390',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx040',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Business%20Technology%20%26%20Analytics%20%7C%20Portland%20State%20University%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Campaigning to Win a U.S. Political Campaign,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/campaigning-win-us-political-campaign,"Law, Government and Public Service",pdx041,pdx.emsicc.com/program-code/pdx041,"<!-- Campaigning to Win a U.S. Political Campaign -->
  <div id=""program-widget-2ff4c7-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-2ff4c7',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx041',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Campaigning%20to%20Win%20a%20U.S.%20Political%20Campaign%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Chemistry,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/chemistry,STEM,pdx042,pdx.emsicc.com/program-code/pdx042,"<!-- Chemistry -->
  <div id=""program-widget-903876-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-903876',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx042',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Chemistry%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Chemistry,Graduate Program,https://www.pdx.edu/academics/programs/graduate/chemistry,STEM,pdx043,pdx.emsicc.com/program-code/pdx043,"<!-- Chemistry -->
  <div id=""program-widget-4d280b-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-4d280b',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx043',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Chemistry%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Chicano/Latino Studies,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/chicanolatino-studies,Liberal Arts,pdx044,pdx.emsicc.com/program-code/pdx044,"<!-- Chicano/Latino Studies -->
  <div id=""program-widget-6c2d38-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-6c2d38',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx044',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Chicano%2FLatino%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
"Child, Youth, and Family Studies",Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/child-youth-and-family-studies,Liberal Arts,pdx045,pdx.emsicc.com/program-code/pdx045,"<!-- Child, Youth, and Family Studies -->
  <div id=""program-widget-eb6b9b-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-eb6b9b',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx045',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Child%2C%20Youth%2C%20and%20Family%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Civic Leadership Minor,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/civic-leadership,"Law, Government and Public Service",pdx046,pdx.emsicc.com/program-code/pdx046,"<!-- Civic Leadership Minor -->
  <div id=""program-widget-676189-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-676189',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx046',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Civic%20Leadership%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
