sociology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=c20d8566-aa01-4aa6-a693-53f60c7d5b35','c20d8566-aa01-4aa6-a693-53f60c7d5b35',FALSE,
sociology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=2d61f011-032d-45f1-b60e-2b39d11108e5','2d61f011-032d-45f1-b60e-2b39d11108e5',FALSE,
speech_and_hearing_sciences:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=235b5d40-95a7-40ef-8299-d98abb3b20b3','235b5d40-95a7-40ef-8299-d98abb3b20b3',FALSE,235b5d40-95a7-40ef-8299-d98abb3b20b3
statistics:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=e957da3c-a1d2-4b5d-853e-0a54e928df58','e957da3c-a1d2-4b5d-853e-0a54e928df58',FALSE,e957da3c-a1d2-4b5d-853e-0a54e928df58
systems_science:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=38433e77-07a3-4cc8-b74b-8fb16298a5ea','38433e77-07a3-4cc8-b74b-8fb16298a5ea',FALSE,Default
systems_science:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=5dbf1080-e0d2-4c3b-b25d-f20dc436ffea','5dbf1080-e0d2-4c3b-b25d-f20dc436ffea',FALSE,
teaching_english_speakers_other_languages:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=5cc27b82-629e-4d0c-917f-49754cd9947f','5cc27b82-629e-4d0c-917f-49754cd9947f',FALSE,5cc27b82-629e-4d0c-917f-49754cd9947f
world_languages_and_literature:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=d39ff7f0-871c-4dfd-b021-f1794734fad4','d39ff7f0-871c-4dfd-b021-f1794734fad4',FALSE,Default
world_languages_and_literature:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=a4049c54-7334-44b2-be70-cf7dae70f34a','a4049c54-7334-44b2-be70-cf7dae70f34a',FALSE,
world_languages_and_literature:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=0bf1a7c1-3025-44dc-abff-8b8a4c3679f2','0bf1a7c1-3025-44dc-abff-8b8a4c3679f2',FALSE,
world_languages_and_literature:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=d588ea13-716f-40b7-b79c-500c0ea58b19','d588ea13-716f-40b7-b79c-500c0ea58b19',FALSE,
book_publishing:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=ab8e0e6a-b1a0-4f88-a3e4-6c2a8aca1cf3','ab8e0e6a-b1a0-4f88-a3e4-6c2a8aca1cf3',FALSE,Default
book_publishing:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=d0be6273-7c15-499d-a8d5-0184f7f17ec1','d0be6273-7c15-499d-a8d5-0184f7f17ec1',FALSE,
professional_and_technical_writing:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=e56d82d3-d081-4247-964a-04e76e0df9d6','e56d82d3-d081-4247-964a-04e76e0df9d6',FALSE,
professional_and_technical_writing:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=b1a1fa46-26b6-4704-8185-7811f036bffa','b1a1fa46-26b6-4704-8185-7811f036bffa',FALSE,Default
architecture:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=ce3fbc1e-aef2-4bfa-8d81-31975f65c769','ce3fbc1e-aef2-4bfa-8d81-31975f65c769',FALSE,Default
